student_id,target,rank,feature,shap_value,direction
STU0455,withdrew,4,VLE logins last week,-0.0362,-
STU0455,withdrew,5,Unexcused absences (12-week count),-0.0272,-
STU0456,withdrew,1,Lecture materials accessed (last 4w),-0.0683,-
STU0456,withdrew,2,Recent attendance (4-week avg),-0.0597,-
STU0456,withdrew,3,Past interventions received,-0.031,-
STU0456,withdrew,4,Most recent assessment grade,-0.0306,-
STU0456,withdrew,5,VLE login volatility,-0.0268,-
STU0457,withdrew,1,Recent attendance (4-week avg),-0.0418,-
STU0457,withdrew,2,Lecture materials accessed (last 4w),-0.0408,-
STU0457,withdrew,3,Grade variance across modules,0.0341,+
STU0457,withdrew,4,Past interventions received,-0.034,-
STU0457,withdrew,5,VLE hours last week,-0.0267,-
STU0458,withdrew,1,Lecture materials accessed (last 4w),0.06,+
STU0458,withdrew,2,Recent attendance (4-week avg),0.0413,+
STU0458,withdrew,3,VLE login trend,-0.0333,-
STU0458,withdrew,4,VLE logins last week,0.0304,+
STU0458,withdrew,5,Weeks with no VLE activity,0.0302,+
STU0459,withdrew,1,Lecture materials accessed (last 4w),0.076,+
STU0459,withdrew,2,Recent attendance (4-week avg),-0.0461,-
STU0459,withdrew,3,Most recent assessment grade,-0.0354,-
STU0459,withdrew,4,VLE logins last week,-0.0333,-
STU0459,withdrew,5,Past interventions received,-0.0316,-
STU0460,withdrew,1,Lecture materials accessed (last 4w),-0.073,-
STU0460,withdrew,2,Recent attendance (4-week avg),-0.0499,-
STU0460,withdrew,3,VLE logins last week,-0.0421,-
STU0460,withdrew,4,Most recent assessment grade,-0.0317,-
STU0460,withdrew,5,Past interventions received,-0.0289,-
STU0461,withdrew,1,Lecture materials accessed (last 4w),-0.0801,-
STU0461,withdrew,2,Recent attendance (4-week avg),-0.0581,-
STU0461,withdrew,3,VLE logins last week,-0.0556,-
STU0461,withdrew,4,Past interventions received,-0.0276,-
STU0461,withdrew,5,Unexcused absences (12-week count),-0.0252,-
STU0462,withdrew,1,Lecture materials accessed (last 4w),-0.0673,-
STU0462,withdrew,2,Recent attendance (4-week avg),-0.0608,-
STU0462,withdrew,3,Past interventions received,-0.0331,-
STU0462,withdrew,4,Most recent assessment grade,-0.0297,-
STU0462,withdrew,5,Unexcused absences (12-week count),-0.0252,-
STU0463,withdrew,1,Lecture materials accessed (last 4w),-0.0693,-
STU0463,withdrew,2,Recent attendance (4-week avg),-0.057,-
STU0463,withdrew,3,VLE logins last week,-0.0461,-
STU0463,withdrew,4,Past interventions received,-0.0344,-
STU0463,withdrew,5,Most recent assessment grade,-0.0293,-
STU0464,withdrew,1,Lecture materials accessed (last 4w),-0.0694,-
STU0464,withdrew,2,Recent attendance (4-week avg),-0.0515,-
STU0464,withdrew,3,VLE logins last week,-0.046,-
STU0464,withdrew,4,Past interventions received,-0.0294,-
STU0464,withdrew,5,Most recent assessment grade,-0.0267,-
STU0465,withdrew,1,Lecture materials accessed (last 4w),-0.075,-
STU0465,withdrew,2,Recent attendance (4-week avg),-0.0634,-
STU0465,withdrew,3,Past interventions received,-0.0328,-
STU0465,withdrew,4,Most recent assessment grade,-0.0316,-
STU0465,withdrew,5,Unexcused absences (12-week count),-0.0276,-
STU0466,withdrew,1,Lecture materials accessed (last 4w),-0.072,-
STU0466,withdrew,2,Recent attendance (4-week avg),-0.0579,-
STU0466,withdrew,3,VLE logins last week,-0.0497,-
STU0466,withdrew,4,Past interventions received,-0.0306,-
STU0466,withdrew,5,Most recent assessment grade,-0.0296,-
STU0467,withdrew,1,Lecture materials accessed (last 4w),-0.08,-
STU0467,withdrew,2,Past interventions that improved engagement,0.0465,+
STU0467,withdrew,3,Recent attendance (4-week avg),-0.0445,-
STU0467,withdrew,4,VLE login volatility,-0.0288,-
STU0467,withdrew,5,Most recent assessment grade,-0.0236,-
STU0468,withdrew,1,Lecture materials accessed (last 4w),-0.0844,-
STU0468,withdrew,2,Recent attendance (4-week avg),-0.0608,-
STU0468,withdrew,3,VLE logins last week,0.0427,+
STU0468,withdrew,4,Most recent assessment grade,-0.0368,-
STU0468,withdrew,5,Weeks since last VLE login,0.0344,+
STU0469,withdrew,1,Lecture materials accessed (last 4w),-0.0667,-
STU0469,withdrew,2,Recent attendance (4-week avg),-0.0576,-
STU0469,withdrew,3,Past interventions received,-0.0356,-
STU0469,withdrew,4,Most recent assessment grade,-0.0265,-
STU0469,withdrew,5,VLE logins last week,-0.0244,-
STU0470,withdrew,1,Lecture materials accessed (last 4w),-0.0671,-
STU0470,withdrew,2,Recent attendance (4-week avg),-0.053,-
STU0470,withdrew,3,VLE logins last week,-0.0421,-
STU0470,withdrew,4,Past interventions received,-0.0282,-
STU0470,withdrew,5,Most recent assessment grade,-0.0272,-
STU0471,withdrew,1,Recent attendance (4-week avg),0.0595,+
STU0471,withdrew,2,Lecture materials accessed (last 4w),0.0564,+
STU0471,withdrew,3,VLE logins last week,0.0395,+
STU0471,withdrew,4,Past interventions received,0.0342,+
STU0471,withdrew,5,Most recent assessment grade,0.0316,+
STU0472,withdrew,1,Lecture materials accessed (last 4w),-0.1007,-
STU0472,withdrew,2,VLE logins last week,0.0369,+
STU0472,withdrew,3,Recent attendance (4-week avg),-0.033,-
STU0472,withdrew,4,Weeks since last VLE login,0.0311,+
STU0472,withdrew,5,Unexcused absences (12-week count),-0.0267,-
STU0473,withdrew,1,Lecture materials accessed (last 4w),-0.0715,-
STU0473,withdrew,2,Recent attendance (4-week avg),-0.0577,-
STU0473,withdrew,3,VLE logins last week,-0.0464,-
STU0473,withdrew,4,Past interventions received,-0.0289,-
STU0473,withdrew,5,Unexcused absences (12-week count),-0.0283,-
STU0474,withdrew,1,Lecture materials accessed (last 4w),-0.0723,-
STU0474,withdrew,2,Recent attendance (4-week avg),-0.0585,-
STU0474,withdrew,3,VLE logins last week,-0.0444,-
STU0474,withdrew,4,Most recent assessment grade,-0.0314,-
STU0474,withdrew,5,Past interventions received,-0.0293,-
STU0475,withdrew,1,Lecture materials accessed (last 4w),0.0767,+
STU0475,withdrew,2,Weeks with no VLE activity,-0.027,-
STU0475,withdrew,3,Recent attendance (4-week avg),-0.0253,-
STU0475,withdrew,4,Grade variance across modules,-0.0253,-
STU0475,withdrew,5,Most recent assessment grade,0.0222,+
STU0476,withdrew,1,Lecture materials accessed (last 4w),-0.087,-
STU0476,withdrew,2,Recent attendance (4-week avg),-0.0526,-
STU0476,withdrew,3,Past interventions received,-0.0327,-
STU0476,withdrew,4,VLE logins last week,-0.0297,-
STU0476,withdrew,5,Weeks with no VLE activity,-0.0255,-
STU0477,withdrew,1,Lecture materials accessed (last 4w),0.0696,+
STU0477,withdrew,2,Past interventions received,0.0499,+
STU0477,withdrew,3,Recent attendance (4-week avg),0.0437,+
STU0477,withdrew,4,Past interventions that improved engagement,0.0291,+
STU0477,withdrew,5,Unexcused absences (12-week count),-0.0262,-
STU0478,withdrew,1,Lecture materials accessed (last 4w),0.066,+
STU0478,withdrew,2,Recent attendance (4-week avg),0.063,+
STU0478,withdrew,3,Most recent assessment grade,-0.0303,-
STU0478,withdrew,4,Weeks with no VLE activity,0.0276,+
STU0478,withdrew,5,Unexcused absences (12-week count),0.0267,+
STU0479,withdrew,1,Lecture materials accessed (last 4w),0.0731,+
STU0479,withdrew,2,Recent attendance (4-week avg),0.0517,+
STU0479,withdrew,3,VLE logins last week,0.0432,+
STU0479,withdrew,4,Most recent assessment grade,0.0423,+
STU0479,withdrew,5,Weeks since last VLE login,0.0285,+
STU0480,withdrew,1,Lecture materials accessed (last 4w),0.0823,+
STU0480,withdrew,2,Recent attendance (4-week avg),-0.0698,-
STU0480,withdrew,3,Past interventions received,-0.0306,-
STU0480,withdrew,4,VLE login volatility,-0.0285,-
STU0480,withdrew,5,Unexcused absences (12-week count),-0.0253,-
STU0481,withdrew,1,Lecture materials accessed (last 4w),-0.0761,-
STU0481,withdrew,2,Recent attendance (4-week avg),-0.0443,-
STU0481,withdrew,3,Grade variance across modules,0.0387,+
STU0481,withdrew,4,Past interventions received,-0.0363,-
STU0481,withdrew,5,Most recent assessment grade,-0.0297,-
STU0482,withdrew,1,Lecture materials accessed (last 4w),0.0837,+
STU0482,withdrew,2,Recent attendance (4-week avg),-0.061,-
STU0482,withdrew,3,Past interventions received,-0.0328,-
STU0482,withdrew,4,Weeks with no VLE activity,-0.0271,-
STU0482,withdrew,5,Most recent assessment grade,-0.027,-
STU0483,withdrew,1,Recent attendance (4-week avg),-0.0614,-
STU0483,withdrew,2,Lecture materials accessed (last 4w),-0.055,-
STU0483,withdrew,3,Past interventions received,-0.0311,-
STU0483,withdrew,4,Weeks with no VLE activity,0.023,+
STU0483,withdrew,5,Excused absences (12-week count),-0.0221,-
STU0484,withdrew,1,Lecture materials accessed (last 4w),0.0661,+
STU0484,withdrew,2,Recent attendance (4-week avg),0.0584,+
STU0484,withdrew,3,VLE logins last week,0.0337,+
STU0484,withdrew,4,Weeks with no VLE activity,0.0286,+
STU0484,withdrew,5,Weeks since last VLE login,0.026,+
STU0485,withdrew,1,Lecture materials accessed (last 4w),-0.0694,-
STU0485,withdrew,2,Recent attendance (4-week avg),-0.0557,-
STU0485,withdrew,3,VLE logins last week,-0.0475,-
STU0485,withdrew,4,Past interventions received,-0.029,-
STU0485,withdrew,5,Most recent assessment grade,-0.0279,-
STU0486,withdrew,1,Lecture materials accessed (last 4w),-0.0694,-
STU0486,withdrew,2,Recent attendance (4-week avg),-0.0538,-
STU0486,withdrew,3,VLE logins last week,-0.0466,-
STU0486,withdrew,4,Past interventions received,-0.0338,-
STU0486,withdrew,5,VLE hours last week,-0.033,-
STU0487,withdrew,1,Lecture materials accessed (last 4w),-0.0729,-
STU0487,withdrew,2,VLE logins last week,-0.046,-
STU0487,withdrew,3,Recent attendance (4-week avg),-0.0403,-
STU0487,withdrew,4,Grade variance across modules,0.031,+
STU0487,withdrew,5,Past interventions received,-0.0303,-
STU0488,withdrew,1,Lecture materials accessed (last 4w),-0.0694,-
STU0488,withdrew,2,Recent attendance (4-week avg),-0.0602,-
STU0488,withdrew,3,VLE logins last week,-0.0483,-
STU0488,withdrew,4,Past interventions received,-0.033,-
STU0488,withdrew,5,Unexcused absences (12-week count),-0.03,-
STU0489,withdrew,1,Lecture materials accessed (last 4w),-0.0622,-
STU0489,withdrew,2,Recent attendance (4-week avg),-0.0497,-
STU0489,withdrew,3,VLE logins last week,-0.0459,-
STU0489,withdrew,4,Past interventions received,-0.0292,-
STU0489,withdrew,5,Most recent assessment grade,-0.0262,-
STU0490,withdrew,1,Lecture materials accessed (last 4w),-0.0715,-
STU0490,withdrew,2,Recent attendance (4-week avg),-0.058,-
STU0490,withdrew,3,Past interventions received,-0.0296,-
STU0490,withdrew,4,Most recent assessment grade,-0.0286,-
STU0490,withdrew,5,Unexcused absences (12-week count),-0.0257,-
STU0491,withdrew,1,Lecture materials accessed (last 4w),0.0694,+
STU0491,withdrew,2,Recent attendance (4-week avg),0.0666,+
STU0491,withdrew,3,VLE logins last week,0.0424,+
STU0491,withdrew,4,Most recent assessment grade,0.041,+
STU0491,withdrew,5,Weeks with no VLE activity,0.0335,+
STU0492,withdrew,1,Lecture materials accessed (last 4w),-0.0731,-
STU0492,withdrew,2,Recent attendance (4-week avg),-0.0537,-
STU0492,withdrew,3,VLE logins last week,-0.0391,-
STU0492,withdrew,4,Past interventions received,-0.0318,-
STU0492,withdrew,5,Most recent assessment grade,-0.0299,-
STU0493,withdrew,1,Lecture materials accessed (last 4w),-0.0657,-
STU0493,withdrew,2,Recent attendance (4-week avg),-0.0527,-
STU0493,withdrew,3,VLE logins last week,-0.0346,-
STU0493,withdrew,4,Past interventions received,-0.034,-
STU0493,withdrew,5,Most recent assessment grade,-0.0276,-
STU0494,withdrew,1,Lecture materials accessed (last 4w),0.0743,+
STU0494,withdrew,2,Recent attendance (4-week avg),0.0681,+
STU0494,withdrew,3,Most recent assessment grade,0.0398,+
STU0494,withdrew,4,Weeks with no VLE activity,0.03,+
STU0494,withdrew,5,VLE login volatility,0.026,+
STU0495,withdrew,1,Lecture materials accessed (last 4w),0.071,+
STU0495,withdrew,2,Recent attendance (4-week avg),-0.0687,-
STU0495,withdrew,3,Past interventions received,-0.0281,-
STU0495,withdrew,4,VLE login volatility,0.0271,+
STU0495,withdrew,5,Grade variance across modules,-0.0243,-
STU0496,withdrew,1,Lecture materials accessed (last 4w),-0.064,-
STU0496,withdrew,2,Recent attendance (4-week avg),-0.0529,-
STU0496,withdrew,3,VLE logins last week,-0.0436,-
STU0496,withdrew,4,Past interventions received,-0.0286,-
STU0496,withdrew,5,Most recent assessment grade,-0.0277,-
STU0497,withdrew,1,Lecture materials accessed (last 4w),-0.0931,-
STU0497,withdrew,2,Recent attendance (4-week avg),0.0415,+
STU0497,withdrew,3,VLE logins last week,0.0338,+
STU0497,withdrew,4,Past interventions that improved engagement,0.0286,+
STU0497,withdrew,5,Weeks since last VLE login,0.0243,+
STU0498,withdrew,1,Lecture materials accessed (last 4w),-0.062,-
STU0498,withdrew,2,Recent attendance (4-week avg),-0.0509,-
STU0498,withdrew,3,VLE logins last week,-0.0353,-
STU0498,withdrew,4,Past interventions received,-0.0345,-
STU0498,withdrew,5,Most recent assessment grade,-0.0259,-
STU0499,withdrew,1,Lecture materials accessed (last 4w),0.0672,+
STU0499,withdrew,2,Recent attendance (4-week avg),0.0648,+
STU0499,withdrew,3,VLE logins last week,0.0412,+
STU0499,withdrew,4,Most recent assessment grade,0.0389,+
STU0499,withdrew,5,Weeks with no VLE activity,0.0333,+
STU0500,withdrew,1,Lecture materials accessed (last 4w),0.0737,+
STU0500,withdrew,2,VLE logins last week,-0.0508,-
STU0500,withdrew,3,Recent attendance (4-week avg),-0.0495,-
STU0500,withdrew,4,Past interventions received,-0.0289,-
STU0500,withdrew,5,Weeks with no VLE activity,-0.0264,-
STU0501,withdrew,1,Lecture materials accessed (last 4w),-0.0683,-
STU0501,withdrew,2,Recent attendance (4-week avg),-0.0576,-
STU0501,withdrew,3,VLE logins last week,-0.0452,-
STU0501,withdrew,4,Past interventions received,-0.0341,-
STU0501,withdrew,5,Most recent assessment grade,-0.0304,-
STU0502,withdrew,1,Lecture materials accessed (last 4w),-0.0674,-
STU0502,withdrew,2,Recent attendance (4-week avg),-0.053,-
STU0502,withdrew,3,VLE logins last week,-0.0338,-
STU0502,withdrew,4,Most recent assessment grade,-0.028,-
STU0502,withdrew,5,Unexcused absences (12-week count),-0.0264,-
STU0503,withdrew,1,Lecture materials accessed (last 4w),-0.0685,-
STU0503,withdrew,2,Recent attendance (4-week avg),-0.0548,-
STU0503,withdrew,3,VLE logins last week,-0.0451,-
STU0503,withdrew,4,Past interventions received,-0.0295,-
STU0503,withdrew,5,Most recent assessment grade,-0.0271,-
STU0504,withdrew,1,Lecture materials accessed (last 4w),-0.0458,-
STU0504,withdrew,2,Recent attendance (4-week avg),-0.0441,-
STU0504,withdrew,3,Most recent assessment grade,-0.0343,-
STU0504,withdrew,4,Past interventions received,-0.0315,-
STU0504,withdrew,5,Weeks with no VLE activity,0.0312,+
STU0505,withdrew,1,Lecture materials accessed (last 4w),0.0585,+
STU0505,withdrew,2,VLE logins last week,-0.0572,-
STU0505,withdrew,3,Recent attendance (4-week avg),0.051,+
STU0505,withdrew,4,Most recent assessment grade,0.0323,+
STU0505,withdrew,5,Past interventions received,-0.024,-
STU0506,withdrew,1,Recent attendance (4-week avg),0.0563,+
STU0506,withdrew,2,Lecture materials accessed (last 4w),0.0458,+
STU0506,withdrew,3,VLE logins last week,0.0342,+
STU0506,withdrew,4,Past interventions received,0.0287,+
STU0506,withdrew,5,Grade variance across modules,-0.0273,-
STU0507,withdrew,1,Lecture materials accessed (last 4w),0.0661,+
STU0507,withdrew,2,Recent attendance (4-week avg),0.055,+
STU0507,withdrew,3,VLE logins last week,0.0392,+
STU0507,withdrew,4,Past interventions received,0.0375,+
STU0507,withdrew,5,Grade variance across modules,-0.0236,-
STU0508,withdrew,1,Lecture materials accessed (last 4w),-0.0734,-
STU0508,withdrew,2,Recent attendance (4-week avg),-0.0616,-
STU0508,withdrew,3,Past interventions received,-0.0337,-
STU0508,withdrew,4,Most recent assessment grade,-0.0281,-
STU0508,withdrew,5,Unexcused absences (12-week count),-0.0256,-
STU0509,withdrew,1,Recent attendance (4-week avg),-0.0488,-
STU0509,withdrew,2,Lecture materials accessed (last 4w),-0.0459,-
STU0509,withdrew,3,Past interventions received,-0.0329,-
STU0509,withdrew,4,Most recent assessment grade,-0.03,-
STU0509,withdrew,5,Weeks with no VLE activity,-0.0234,-
STU0510,withdrew,1,Lecture materials accessed (last 4w),-0.0728,-
STU0510,withdrew,2,Recent attendance (4-week avg),-0.0619,-
STU0510,withdrew,3,Past interventions received,-0.0399,-
STU0510,withdrew,4,Unexcused absences (12-week count),-0.0333,-
STU0510,withdrew,5,Most recent assessment grade,-0.0282,-
STU0511,withdrew,1,Lecture materials accessed (last 4w),0.0732,+
STU0511,withdrew,2,Most recent assessment grade,-0.0386,-
STU0511,withdrew,3,Past interventions received,-0.0315,-
STU0511,withdrew,4,VLE logins last week,-0.0244,-
STU0511,withdrew,5,Mean grade across modules,-0.0229,-
STU0512,withdrew,1,Lecture materials accessed (last 4w),-0.0687,-
STU0512,withdrew,2,Recent attendance (4-week avg),-0.0514,-
STU0512,withdrew,3,Past interventions that improved engagement,0.0492,+
STU0512,withdrew,4,VLE logins last week,-0.0327,-
STU0512,withdrew,5,Unexcused absences (12-week count),-0.0263,-
STU0513,withdrew,1,Lecture materials accessed (last 4w),-0.0526,-
STU0513,withdrew,2,Recent attendance (4-week avg),-0.0333,-
STU0513,withdrew,3,Past interventions received,-0.0253,-
STU0513,withdrew,4,Grade variance across modules,0.0244,+
STU0513,withdrew,5,VLE login volatility,0.0219,+
STU0514,withdrew,1,Lecture materials accessed (last 4w),0.0741,+
STU0514,withdrew,2,Recent attendance (4-week avg),-0.0618,-
STU0514,withdrew,3,Most recent assessment grade,-0.0298,-
STU0514,withdrew,4,Past interventions received,-0.0296,-
STU0514,withdrew,5,Unexcused absences (12-week count),0.0262,+
STU0515,withdrew,1,Lecture materials accessed (last 4w),-0.0743,-
STU0515,withdrew,2,Recent attendance (4-week avg),-0.0563,-
STU0515,withdrew,3,Past interventions received,-0.0366,-
STU0515,withdrew,4,Unexcused absences (12-week count),-0.0291,-
STU0515,withdrew,5,Most recent assessment grade,-0.0261,-
STU0516,withdrew,1,Lecture materials accessed (last 4w),-0.069,-
STU0516,withdrew,2,Recent attendance (4-week avg),-0.0557,-
STU0516,withdrew,3,VLE logins last week,-0.0387,-
STU0516,withdrew,4,Most recent assessment grade,-0.0308,-
STU0516,withdrew,5,Past interventions received,-0.0291,-
STU0517,withdrew,1,Lecture materials accessed (last 4w),-0.0775,-
STU0517,withdrew,2,Recent attendance (4-week avg),-0.0621,-
STU0517,withdrew,3,Past interventions received,-0.0348,-
STU0517,withdrew,4,VLE logins last week,-0.0277,-
STU0517,withdrew,5,Unexcused absences (12-week count),-0.0266,-
STU0518,withdrew,1,Lecture materials accessed (last 4w),-0.0727,-
STU0518,withdrew,2,Recent attendance (4-week avg),-0.0399,-
STU0518,withdrew,3,VLE logins last week,-0.0396,-
STU0518,withdrew,4,Past interventions received,-0.0357,-
